items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00003972	2	4	2	0	1.0	1.0	1.0
GC_00003973	2	4	2	0	0.959672337744171	0.637360751223617	0.765992246921424
GC_00003974	2	4	2	0	1.0	1.0	1.0
GC_00003975	2	4	2	0	0.927536231884058	0.857496194824962	0.891142118767253
GC_00003976	2	4	2	0	0.968967362225789	0.984337621304445	0.976592018652588
GC_00003977	2	4	2	0	1.0	1.0	1.0
GC_00003978	2	4	2	0	0.860438292964245	0.971109075643079	0.912430057393248
GC_00003979	2	4	2	0	0.934361407671016	1.0	0.966067048242028
GC_00003980	2	4	2	0	0.797722447403976	0.887156588681887	0.840065915708636
GC_00003981	2	4	2	0	0.802378774016468	0.99544626593807	0.888545811424295
GC_00003982	2	4	2	0	0.980952380952381	1.0	0.990384615384615
GC_00003983	2	4	2	0	0.922192749778957	0.776485788113696	0.843090141108383
GC_00003984	2	4	2	0	1.0	1.0	1.0
GC_00003985	2	4	2	0	1.0	1.0	1.0
GC_00003986	2	4	2	0	1.0	1.0	1.0
GC_00003987	2	4	2	0	1.0	1.0	1.0
GC_00003988	2	4	2	0	1.0	1.0	1.0
GC_00003989	2	4	2	0	1.0	1.0	1.0
GC_00003990	2	4	2	0	1.0	1.0	1.0
GC_00003991	2	4	2	0	1.0	1.0	1.0
GC_00003992	2	4	2	0	1.0	1.0	1.0
GC_00003993	2	4	2	0	1.0	1.0	1.0
GC_00003994	2	4	2	0	1.0	1.0	1.0
GC_00003995	2	4	2	0	1.0	1.0	1.0
GC_00003996	2	4	2	0	1.0	1.0	1.0
GC_00003997	1	4	4	0	1.0	0.951041022469595	0.974906228538222
GC_00003998	2	4	2	0	1.0	1.0	1.0
GC_00003999	2	4	2	0	1.0	1.0	1.0
GC_00004000	2	4	2	0	1.0	1.0	1.0
GC_00004001	2	4	2	0	1.0	1.0	1.0
GC_00004002	2	4	2	0	1.0	1.0	1.0
GC_00004003	2	4	2	0	1.0	1.0	1.0
GC_00004004	2	4	2	0	1.0	1.0	1.0
GC_00004005	2	4	2	0	1.0	1.0	1.0
GC_00004006	2	4	2	0	1.0	1.0	1.0
GC_00004007	2	4	2	0	1.0	1.0	1.0
GC_00004008	2	4	2	0	1.0	1.0	1.0
GC_00004009	2	4	2	0	1.0	1.0	1.0
GC_00004010	2	4	2	0	1.0	1.0	1.0
GC_00004011	2	4	2	0	1.0	1.0	1.0
GC_00004012	2	4	2	0	1.0	1.0	1.0
GC_00004013	2	4	2	0	1.0	1.0	1.0
GC_00004014	2	4	2	0	1.0	1.0	1.0
GC_00004015	2	4	2	0	1.0	1.0	1.0
GC_00004016	2	4	2	0	0.986324786324786	1.0	0.993115318416523
GC_00004017	2	4	2	0	0.991256830601093	0.778571428571428	0.872134618353439
GC_00004018	2	4	2	0	1.0	1.0	1.0
GC_00004019	2	4	2	0	1.0	1.0	1.0
GC_00004020	2	4	2	0	1.0	1.0	1.0
GC_00004021	2	4	2	0	1.0	1.0	1.0
GC_00004022	2	4	2	0	1.0	1.0	1.0
GC_00004023	2	4	2	0	1.0	1.0	1.0
GC_00004024	2	4	2	0	1.0	1.0	1.0
GC_00004025	2	4	2	0	1.0	1.0	1.0
GC_00004026	2	4	2	0	1.0	1.0	1.0
GC_00004027	2	4	2	0	1.0	1.0	1.0
GC_00004028	2	4	2	0	1.0	1.0	1.0
GC_00004029	2	4	2	0	1.0	1.0	1.0
GC_00004030	2	4	2	0	1.0	1.0	1.0
GC_00004031	2	4	2	0	1.0	1.0	1.0
GC_00004032	2	4	2	0	1.0	1.0	1.0
GC_00004033	2	4	2	0	1.0	1.0	1.0
GC_00004034	2	4	2	0	1.0	1.0	1.0
GC_00004035	2	4	2	0	1.0	1.0	1.0
GC_00004036	2	4	2	0	1.0	1.0	1.0
GC_00004037	2	4	2	0	1.0	1.0	1.0
GC_00004038	2	4	2	0	1.0	1.0	1.0
GC_00004039	1	4	4	0	1.0	1.0	1.0
GC_00004040	2	4	2	0	1.0	1.0	1.0
GC_00004041	2	4	2	0	1.0	1.0	1.0
GC_00004042	2	4	2	0	1.0	1.0	1.0
GC_00004043	2	4	2	0	1.0	1.0	1.0
GC_00004044	2	4	2	0	1.0	1.0	1.0
GC_00004045	2	4	2	0	1.0	1.0	1.0
GC_00004046	2	4	2	0	1.0	1.0	1.0
GC_00004047	2	4	2	0	1.0	1.0	1.0
GC_00004048	2	4	2	0	1.0	1.0	1.0
GC_00004049	2	4	2	0	1.0	1.0	1.0
GC_00004050	2	4	2	0	1.0	1.0	1.0
GC_00004051	2	4	2	0	1.0	1.0	1.0
GC_00004052	2	4	2	0	1.0	1.0	1.0
GC_00004053	2	4	2	0	1.0	1.0	1.0
GC_00004054	2	4	2	0	1.0	1.0	1.0
GC_00004055	2	4	2	0	1.0	1.0	1.0
GC_00004056	2	4	2	0	1.0	1.0	1.0
GC_00004057	2	4	2	0	1.0	1.0	1.0
GC_00004058	2	4	2	0	0.973001038421599	1.0	0.986315789473684
GC_00004059	2	4	2	0	1.0	1.0	1.0
GC_00004060	2	4	2	0	1.0	1.0	1.0
GC_00004061	2	4	2	0	1.0	1.0	1.0
GC_00004062	2	4	2	0	1.0	1.0	1.0
GC_00004063	2	4	2	0	1.0	1.0	1.0
GC_00004064	2	4	2	0	1.0	1.0	1.0
GC_00004065	2	4	2	0	1.0	1.0	1.0
GC_00004066	2	4	2	0	1.0	1.0	1.0
GC_00004067	2	4	2	0	1.0	1.0	1.0
GC_00004068	2	4	2	0	1.0	1.0	1.0
GC_00004069	2	4	2	0	1.0	1.0	1.0
GC_00004070	2	4	2	0	1.0	1.0	1.0
GC_00004071	2	4	2	0	1.0	1.0	1.0
GC_00004072	2	4	2	0	1.0	1.0	1.0
GC_00004073	2	4	2	0	1.0	1.0	1.0
GC_00004074	2	4	2	0	0.975308641975309	1.0	0.9875
GC_00004075	2	4	2	0	1.0	1.0	1.0
GC_00004076	2	4	2	0	1.0	1.0	1.0
GC_00004077	2	4	2	0	1.0	1.0	1.0
GC_00004078	2	4	2	0	1.0	1.0	1.0
GC_00004079	2	4	2	0	1.0	1.0	1.0
GC_00004080	2	4	2	0	1.0	1.0	1.0
GC_00004081	2	4	2	0	1.0	1.0	1.0
GC_00004082	2	4	2	0	1.0	1.0	1.0
GC_00004083	2	4	2	0	1.0	1.0	1.0
GC_00004084	2	4	2	0	1.0	1.0	1.0
GC_00004085	2	4	2	0	1.0	1.0	1.0
GC_00004086	2	4	2	0	1.0	1.0	1.0
GC_00004087	2	4	2	0	1.0	1.0	1.0
GC_00004088	2	4	2	0	1.0	1.0	1.0
GC_00004089	2	4	2	0	1.0	1.0	1.0
GC_00004090	2	4	2	0	1.0	1.0	1.0
GC_00004091	2	4	2	0	1.0	1.0	1.0
GC_00004092	2	4	2	0	1.0	1.0	1.0
GC_00004093	2	4	2	0	1.0	1.0	1.0
GC_00004094	2	4	2	0	1.0	1.0	1.0
GC_00004095	2	4	2	0	1.0	1.0	1.0
GC_00004096	2	4	2	0	1.0	1.0	1.0
GC_00004097	2	4	2	0	1.0	1.0	1.0
GC_00004098	2	4	2	0	1.0	1.0	1.0
GC_00004099	2	4	2	0	1.0	1.0	1.0
GC_00004100	2	4	2	0	1.0	1.0	1.0
GC_00004101	1	4	4	0	1.0	1.0	1.0
GC_00004102	2	4	2	0	1.0	1.0	1.0
GC_00004103	2	4	2	0	1.0	1.0	1.0
GC_00004104	2	4	2	0	1.0	1.0	1.0
GC_00004105	2	4	2	0	1.0	1.0	1.0
GC_00004106	2	4	2	0	1.0	1.0	1.0
GC_00004107	2	4	2	0	1.0	1.0	1.0
GC_00004108	2	4	2	0	1.0	1.0	1.0
GC_00004109	2	4	2	0	1.0	1.0	1.0
GC_00004110	2	4	2	0	1.0	1.0	1.0
GC_00004111	2	4	2	0	0.961285327138986	0.983018422295701	0.972030410304895
GC_00004112	2	4	2	0	1.0	1.0	1.0
GC_00004113	2	4	2	0	1.0	1.0	1.0
GC_00004114	2	4	2	0	1.0	1.0	1.0
GC_00004115	2	4	2	0	1.0	1.0	1.0
GC_00004116	2	4	2	0	1.0	1.0	1.0
GC_00004117	2	4	2	0	1.0	1.0	1.0
GC_00004118	2	4	2	0	1.0	1.0	1.0
GC_00004119	2	4	2	0	1.0	1.0	1.0
GC_00004120	2	4	2	0	1.0	1.0	1.0
GC_00004121	2	4	2	0	1.0	1.0	1.0
GC_00004122	2	4	2	0	1.0	1.0	1.0
GC_00004123	2	4	2	0	1.0	1.0	1.0
GC_00004124	2	4	2	0	1.0	1.0	1.0
GC_00004125	2	4	2	0	1.0	1.0	1.0
GC_00004126	2	4	2	0	1.0	1.0	1.0
GC_00004127	2	4	2	0	1.0	1.0	1.0
GC_00004128	2	4	2	0	1.0	1.0	1.0
GC_00004129	2	4	2	0	1.0	1.0	1.0
GC_00004130	2	4	2	0	1.0	1.0	1.0
GC_00004131	2	4	2	0	1.0	1.0	1.0
GC_00004132	2	4	2	0	1.0	1.0	1.0
GC_00004133	2	4	2	0	1.0	1.0	1.0
GC_00004134	2	4	2	0	1.0	1.0	1.0
GC_00004135	2	4	2	0	1.0	1.0	1.0
GC_00004136	2	4	2	0	1.0	1.0	1.0
GC_00004137	2	4	2	0	1.0	1.0	1.0
GC_00004138	2	4	2	0	1.0	1.0	1.0
GC_00004139	2	4	2	0	1.0	1.0	1.0
GC_00004140	2	4	2	0	1.0	1.0	1.0
GC_00004141	2	4	2	0	0.971631205673759	0.691570881226055	0.808021892741904
GC_00004142	2	4	2	0	1.0	1.0	1.0
GC_00004143	2	4	2	0	0.988700564971751	1.0	0.994318181818182
GC_00004144	2	4	2	0	1.0	1.0	1.0
GC_00004145	2	4	2	0	1.0	1.0	1.0
GC_00004146	2	4	2	0	1.0	1.0	1.0
GC_00004147	2	4	2	0	1.0	1.0	1.0
GC_00004148	2	4	2	0	1.0	1.0	1.0
GC_00004149	2	4	2	0	1.0	1.0	1.0
GC_00004150	2	4	2	0	1.0	1.0	1.0
GC_00004151	2	4	2	0	1.0	1.0	1.0
GC_00004152	2	4	2	0	1.0	1.0	1.0
GC_00004153	2	4	2	0	1.0	1.0	1.0
GC_00004154	2	4	2	0	1.0	1.0	1.0
GC_00004155	2	4	2	0	1.0	1.0	1.0
GC_00004156	2	4	2	0	1.0	1.0	1.0
GC_00004157	2	4	2	0	1.0	1.0	1.0
GC_00004158	2	4	2	0	0.921904761904762	0.936236559139784	0.92901539012662
GC_00004159	2	4	2	0	1.0	1.0	1.0
GC_00004160	2	4	2	0	1.0	1.0	1.0
GC_00004161	2	4	2	0	0.960313934547608	0.984834461481791	0.972419645220076
GC_00004162	2	4	2	0	0.964882469555367	0.983423802387037	0.974064910360032
GC_00004163	1	4	4	0	1.0	0.652603497678095	0.789788353461676
GC_00004164	2	4	2	0	1.0	1.0	1.0
GC_00004165	2	4	2	0	1.0	1.0	1.0
GC_00004166	2	4	2	0	1.0	1.0	1.0
GC_00004167	2	4	2	0	1.0	1.0	1.0
GC_00004168	2	4	2	0	1.0	1.0	1.0
GC_00004169	2	4	2	0	1.0	1.0	1.0
GC_00004170	2	4	2	0	1.0	1.0	1.0
GC_00004171	2	4	2	0	1.0	1.0	1.0
GC_00004172	2	4	2	0	1.0	1.0	1.0
GC_00004173	2	4	2	0	1.0	1.0	1.0
GC_00004174	2	4	2	0	1.0	1.0	1.0
GC_00004175	2	4	2	0	1.0	1.0	1.0
GC_00004176	1	4	4	0	1.0	1.0	1.0
GC_00004177	2	4	2	0	1.0	1.0	1.0
GC_00004178	2	4	2	0	1.0	1.0	1.0
GC_00004179	2	4	2	0	1.0	1.0	1.0
GC_00004180	2	4	2	0	1.0	1.0	1.0
GC_00004181	2	4	2	0	1.0	1.0	1.0
GC_00004182	2	4	2	0	1.0	1.0	1.0
GC_00004183	2	4	2	0	1.0	1.0	1.0
GC_00004184	2	4	2	0	1.0	1.0	1.0
GC_00004185	2	4	2	0	1.0	1.0	1.0
GC_00004186	2	4	2	0	1.0	1.0	1.0
GC_00004187	2	4	2	0	1.0	1.0	1.0
GC_00004188	2	4	2	0	1.0	1.0	1.0
GC_00004189	2	4	2	0	1.0	1.0	1.0
GC_00004190	2	4	2	0	1.0	1.0	1.0
GC_00004191	2	4	2	0	1.0	1.0	1.0
GC_00004192	2	4	2	0	1.0	1.0	1.0
GC_00004193	2	4	2	0	1.0	1.0	1.0
GC_00004194	2	4	2	0	1.0	1.0	1.0
GC_00004195	2	4	2	0	1.0	1.0	1.0
GC_00004196	2	4	2	0	1.0	1.0	1.0
GC_00004197	2	4	2	0	1.0	1.0	1.0
GC_00004198	2	4	2	0	1.0	1.0	1.0
GC_00004199	2	4	2	0	1.0	1.0	1.0
GC_00004200	2	4	2	0	1.0	1.0	1.0
GC_00004201	2	4	2	0	1.0	1.0	1.0
GC_00004202	2	4	2	0	1.0	1.0	1.0
GC_00004203	2	4	2	0	1.0	1.0	1.0
GC_00004204	2	4	2	0	1.0	1.0	1.0
GC_00004205	2	4	2	0	1.0	1.0	1.0
GC_00004206	2	4	2	0	1.0	1.0	1.0
GC_00004207	2	4	2	0	1.0	1.0	1.0
GC_00004208	2	4	2	0	1.0	1.0	1.0
GC_00004209	2	4	2	0	1.0	1.0	1.0
GC_00004210	2	4	2	0	1.0	1.0	1.0
GC_00004211	2	4	2	0	1.0	1.0	1.0
GC_00004212	2	4	2	0	0.975925925925926	1.0	0.987816307403936
GC_00004213	2	4	2	0	1.0	1.0	1.0
GC_00004214	2	4	2	0	1.0	1.0	1.0
GC_00004215	2	4	2	0	1.0	1.0	1.0
GC_00004216	2	4	2	0	1.0	1.0	1.0
GC_00004217	2	4	2	0	0.966101694915254	1.0	0.982758620689655
GC_00004218	2	4	2	0	1.0	1.0	1.0
GC_00004219	2	4	2	0	0.946360153256705	1.0	0.97244094488189
GC_00004220	2	4	2	0	1.0	1.0	1.0
GC_00004221	2	4	2	0	1.0	1.0	1.0
GC_00004222	2	4	2	0	1.0	1.0	1.0
GC_00004223	2	4	2	0	1.0	1.0	1.0
GC_00004224	2	4	2	0	0.977416440831075	1.0	0.988579259936044
GC_00004225	2	4	2	0	1.0	1.0	1.0
GC_00004226	2	4	2	0	1.0	1.0	1.0
GC_00004227	2	4	2	0	1.0	1.0	1.0
GC_00004228	2	4	2	0	1.0	1.0	1.0
GC_00004229	2	4	2	0	1.0	1.0	1.0
GC_00004230	2	4	2	0	1.0	1.0	1.0
GC_00004231	2	4	2	0	1.0	1.0	1.0
GC_00004232	2	4	2	0	1.0	1.0	1.0
GC_00004233	2	4	2	0	1.0	1.0	1.0
GC_00004234	2	4	2	0	1.0	1.0	1.0
GC_00004235	1	4	4	0	1.0	1.0	1.0
GC_00004236	2	4	2	0	1.0	1.0	1.0
GC_00004237	2	4	2	0	1.0	1.0	1.0
GC_00004238	2	4	2	0	1.0	1.0	1.0
GC_00004239	2	4	2	0	1.0	1.0	1.0
GC_00004240	2	4	2	0	1.0	1.0	1.0
GC_00004241	2	4	2	0	1.0	1.0	1.0
GC_00004242	2	4	2	0	1.0	1.0	1.0
GC_00004243	2	4	2	0	1.0	1.0	1.0
GC_00004244	2	4	2	0	1.0	1.0	1.0
GC_00004245	2	4	2	0	1.0	1.0	1.0
GC_00004246	2	4	2	0	1.0	1.0	1.0
GC_00004247	2	4	2	0	1.0	1.0	1.0
GC_00004248	2	4	2	0	1.0	1.0	1.0
GC_00004249	1	4	4	0	1.0	1.0	1.0
GC_00004250	2	4	2	0	1.0	1.0	1.0
GC_00004251	2	4	2	0	1.0	1.0	1.0
GC_00004252	2	4	2	0	1.0	1.0	1.0
GC_00004253	2	4	2	0	1.0	1.0	1.0
GC_00004254	2	4	2	0	1.0	1.0	1.0
GC_00004255	2	4	2	0	0.98077662437524	1.0	0.990295031055901
GC_00004256	1	4	4	0	0.936197916666667	0.620584079740523	0.746398049194314
GC_00004257	2	4	2	0	0.958883994126285	1.0	0.979010494752624
GC_00004258	2	4	2	0	0.95906432748538	1.0	0.97910447761194
GC_00004259	2	4	2	0	0.984371184371184	1.0	0.992124046271228
GC_00004260	2	4	2	0	0.998958333333333	1.0	0.999478895257947
GC_00004261	2	4	2	0	0.998692810457516	1.0	0.999345977763244
GC_00004262	2	4	2	0	0.933083645443196	0.914034794245567	0.923460996924792
GC_00004263	2	4	2	0	0.97327281896117	0.992522997037666	0.98280365371498
GC_00004264	2	4	2	0	0.971631205673759	1.0	0.985611510791367
GC_00004265	2	4	2	0	0.944444444444444	1.0	0.971428571428571
GC_00004266	2	4	2	0	0.969948596283116	0.686985632584736	0.804305612598189
GC_00004267	2	4	2	0	0.970510795155345	1.0	0.985034740780331
GC_00004268	2	4	2	0	0.978870673952641	1.0	0.989322533136966
GC_00004269	2	4	2	0	0.965571205007825	1.0	0.982484076433121
GC_00004270	2	4	2	0	0.99625468164794	1.0	0.99812382739212
GC_00004271	2	4	2	0	0.997322623828648	1.0	0.998659517426273
GC_00004272	2	4	2	0	0.997264957264957	1.0	0.998630605956864
GC_00004273	2	4	2	0	0.972394755003451	0.654020789860114	0.782046615001504
GC_00004274	2	4	2	0	0.908496732026144	1.0	0.952054794520548
GC_00004275	2	4	2	0	0.973856209150327	0.960575290583782	0.967170159522295
GC_00004276	2	4	2	0	0.993464052287582	1.0	0.99672131147541
GC_00004277	2	4	2	0	0.971448965024982	0.979274473900697	0.975346023083757
GC_00004278	2	4	2	0	0.991452991452991	1.0	0.995708154506438
GC_00004279	2	4	2	0	0.975308641975309	1.0	0.9875
GC_00004280	2	4	2	0	0.981481481481482	1.0	0.990654205607477
GC_00004281	2	4	2	0	0.990049751243781	1.0	0.995
GC_00004282	2	4	2	0	0.973578674215617	0.989548984150624	0.981498868863721
GC_00004283	2	4	2	0	0.993197278911565	1.0	0.996587030716723
GC_00004284	2	4	2	0	0.992592592592593	1.0	0.996282527881041
GC_00004285	2	4	2	0	0.972068186485931	1.0	0.985836284107478
GC_00004286	1	4	4	0	0.949887040460053	0.66162797908676	0.77997640148216
GC_00004287	2	4	2	0	0.972939729397294	1.0	0.986284289276808
GC_00004288	2	4	2	0	0.963225636984502	0.926875047881711	0.944700793507301
GC_00004289	2	4	2	0	0.988590057049715	0.947233655882925	0.967470093121331
GC_00004290	2	4	2	0	0.972222222222222	1.0	0.985915492957746
GC_00004291	2	4	2	0	1.0	0.978489702517164	0.989127920425631
GC_00004292	2	4	2	0	0.996955859969559	1.0	0.998475609756098
GC_00004293	2	4	2	0	0.998297147722435	0.981373889268626	0.989763184084575
GC_00004294	2	4	2	0	0.987730061349693	1.0	0.993827160493827
GC_00004295	2	4	2	0	0.987160493827161	1.0	0.993538767395626
GC_00004296	2	4	2	0	0.988786952089704	1.0	0.994361865709892
GC_00004297	2	4	2	0	0.986850756081525	1.0	0.9933818663137
GC_00004298	2	4	2	0	0.981206477053444	0.991314597192416	0.986234637756359
GC_00004299	2	4	2	0	0.983199694539901	1.0	0.991528686946477
GC_00004300	2	4	2	0	0.930087390761548	1.0	0.963777490297542
GC_00004301	2	4	2	0	0.945868945868946	1.0	0.972181551976574
GC_00004302	2	4	2	0	0.976767676767677	1.0	0.988247317322432
GC_00004303	2	4	2	0	0.964769647696477	1.0	0.982068965517241
GC_00004304	2	4	2	0	0.940242763772176	1.0	0.969201154956689
GC_00004305	2	4	2	0	0.953120243531202	1.0	0.975997506234414
GC_00004306	2	4	2	0	0.95357833655706	0.990454676322724	0.971666753008365
GC_00004307	2	4	2	0	0.986161986161986	1.0	0.993032786885246
GC_00004308	2	4	2	0	0.946508172362556	0.952086049543676	0.949288917334519
GC_00004309	2	4	2	0	0.988603988603989	1.0	0.994269340974212
GC_00004310	1	4	4	0	0.960139511709018	0.65263440085786	0.777071194023532
GC_00004311	2	4	2	0	0.993331110370123	0.923476262051778	0.957130814480649
GC_00004312	2	4	2	0	0.976480129764801	1.0	0.988100123102175
GC_00004313	2	4	2	0	0.960508701472557	1.0	0.97985660635029
GC_00004314	1	4	4	0	0.997371879106439	0.652700367188192	0.78903816869569
GC_00004315	2	4	2	0	0.967380224260958	1.0	0.983419689119171
GC_00004316	2	4	2	0	0.956001912960306	0.992895834097552	0.974099660385516
GC_00004317	2	4	2	0	0.988304093567251	1.0	0.994117647058823
GC_00004318	2	4	2	0	0.997732426303855	1.0	0.998864926220204
GC_00004319	2	4	2	0	0.99301004805592	0.993489583333334	0.993249757815411
GC_00004320	2	4	2	0	0.971631205673759	1.0	0.985611510791367
GC_00004321	2	4	2	0	0.964618249534451	1.0	0.981990521327014
GC_00004322	2	4	2	0	0.987654320987654	1.0	0.993788819875776
GC_00004323	2	4	2	0	0.980045351473923	0.821365731043151	0.893716791665393
GC_00004324	2	4	2	0	0.977947413061917	1.0	0.98885077186964
GC_00004325	2	4	2	0	0.997883597883598	1.0	0.998940677966102
GC_00004326	2	4	2	0	0.982269503546099	1.0	0.991055456171735
GC_00004327	2	4	2	0	0.958847736625514	1.0	0.978991596638655
GC_00004328	2	4	2	0	0.994174191669094	0.99854566608493	0.99635513397609
GC_00004329	1	4	4	0	0.852153667054715	0.849747268189347	0.850948766360994
GC_00004330	2	4	2	0	0.973684210526316	1.0	0.986666666666667
GC_00004331	2	4	2	0	0.949245541838134	1.0	0.973961998592541
GC_00004332	2	4	2	0	0.972759856630824	1.0	0.986191860465116
GC_00004333	2	4	2	0	0.985935302390999	1.0	0.992917847025496
GC_00004334	2	4	2	0	0.947679324894515	0.975640316933849	0.961456574127007
GC_00004335	2	4	2	0	0.973856209150327	1.0	0.986754966887417
GC_00004336	2	4	2	0	0.906432748538012	0.822128851540616	0.86222500201377
GC_00004337	2	4	2	0	0.982200647249191	1.0	0.991020408163265
GC_00004338	2	4	2	0	0.998453209590101	1.0	0.999226006191951
GC_00004339	2	4	2	0	0.97979797979798	1.0	0.989795918367347
GC_00004340	2	4	2	0	0.948813982521848	1.0	0.973734785393978
GC_00004341	2	4	2	0	0.98079561042524	1.0	0.990304709141274
GC_00004342	2	4	2	0	0.993993993993994	1.0	0.996987951807229
GC_00004343	2	4	2	0	0.985420808482439	1.0	0.992656875834446
GC_00004344	2	4	2	0	0.986394557823129	1.0	0.993150684931507
GC_00004345	2	4	2	0	0.991967871485944	1.0	0.995967741935484
GC_00004346	2	4	2	0	0.986819559773296	0.932017096011904	0.958635741728931
GC_00004347	2	4	2	0	0.954621287954621	1.0	0.97678388528508
GC_00004348	2	4	2	0	0.887113951011715	0.875344352617081	0.881189853453101
GC_00004349	2	4	2	0	0.976090014064698	1.0	0.987900355871886
GC_00004350	2	4	2	0	0.991514187218244	1.0	0.995739014647137
GC_00004351	2	4	2	0	0.999029597282872	1.0	0.999514563106796
GC_00004352	2	4	2	0	0.973684210526316	1.0	0.986666666666667
GC_00004353	2	4	2	0	0.959783449342614	0.82026862026862	0.884558670152684
GC_00004354	2	4	2	0	0.930485762144054	0.959072359127293	0.944562821315516
GC_00004355	2	4	2	0	0.986839826839827	0.98727445394112	0.98705709254605
GC_00004356	2	4	2	0	0.987878787878788	1.0	0.99390243902439
GC_00004357	2	4	2	0	0.987878787878788	1.0	0.99390243902439
GC_00004358	2	4	2	0	0.9375	0.762568306010929	0.841034191811643
GC_00004359	2	4	2	0	0.994677312042581	1.0	0.99733155436958
GC_00004360	2	4	2	0	0.986437141366719	1.0	0.993172268907563
GC_00004361	2	4	2	0	0.968810916179337	0.92192613370734	0.944787221787625
GC_00004362	2	4	2	0	0.827827827827828	0.740675990675991	0.781830671053654
GC_00004363	2	4	2	0	0.995006242197253	1.0	0.997496871088861
GC_00004364	2	4	2	0	0.989715335169881	1.0	0.994831087317704
GC_00004365	2	4	2	0	0.986473429951691	1.0	0.993190661478599
GC_00004366	2	4	2	0	0.990049751243781	1.0	0.995
GC_00004367	2	4	2	0	0.993614303959132	1.0	0.996796925048046
GC_00004368	2	4	2	0	0.987417144141108	0.994981988706427	0.991185132682259
GC_00004369	1	4	4	0	0.920987654320988	0.589393939393939	0.718791256424546
GC_00004370	2	4	2	0	0.973856209150327	1.0	0.986754966887417
GC_00004371	2	4	2	0	0.993067590987868	0.991435642682907	0.992250945822303
GC_00004372	2	4	2	0	0.970760233918129	0.892749658002736	0.930122099797115
GC_00004373	2	4	2	0	0.978052126200274	1.0	0.988904299583911
GC_00004374	2	4	2	0	0.921693121693122	0.673474470734744	0.778271562510068
GC_00004375	2	4	2	0	0.966884531590414	1.0	0.983163491360213
GC_00004376	2	4	2	0	0.984790874524715	0.863507027500275	0.920169675936509
GC_00004377	2	4	2	0	0.9821328866555	1.0	0.990985915492958
GC_00004378	2	4	2	0	0.977541371158392	1.0	0.988643156007173
GC_00004379	2	4	2	0	0.966641394996209	0.695826668849677	0.809176280110208
GC_00004380	2	4	2	0	0.903267973856209	1.0	0.949175824175824
GC_00004381	2	4	2	0	0.989417989417989	1.0	0.99468085106383
GC_00004382	2	4	2	0	0.978978978978979	1.0	0.98937784522003
GC_00004383	2	4	2	0	0.985569985569986	1.0	0.992732558139535
GC_00004384	2	4	2	0	0.980964204427892	1.0	0.990390641320242
GC_00004385	2	4	2	0	0.985728848114169	1.0	0.992813141683778
GC_00004386	2	4	2	0	0.97979797979798	1.0	0.989795918367347
GC_00004387	2	4	2	0	0.99249530956848	1.0	0.99623352165725
GC_00004388	2	4	2	0	0.97846304454234	1.0	0.989114299851559
GC_00004389	2	4	2	0	0.913655560769592	0.988494891499272	0.949602964721728
GC_00004390	2	4	2	0	0.988304093567251	1.0	0.994117647058823
GC_00004391	2	4	2	0	0.968735632183908	0.797700471698114	0.874937812973376
GC_00004392	2	4	2	0	0.992411924119241	1.0	0.996191512513602
GC_00004393	2	4	2	0	0.93719806763285	1.0	0.967581047381546
GC_00004394	2	4	2	0	0.992019643953346	1.0	0.995993836671803
GC_00004395	2	4	2	0	0.984045584045584	1.0	0.991958644457209
GC_00004396	2	4	2	0	0.964950711938664	0.935954066383514	0.950231229883928
GC_00004397	2	4	2	0	0.967171717171717	1.0	0.983311938382542
GC_00004398	2	4	2	0	0.969230769230769	1.0	0.984375
GC_00004399	2	4	2	0	0.954022988505747	1.0	0.976470588235294
GC_00004400	2	4	2	0	0.976888888888889	1.0	0.988309352517986
GC_00004401	2	4	2	0	0.980392156862745	1.0	0.99009900990099
GC_00004402	2	4	2	0	0.992270531400966	0.893738819320215	0.940430855065943
GC_00004403	2	4	2	0	0.993366500829187	1.0	0.996672212978369
GC_00004404	2	4	2	0	0.99250936329588	1.0	0.996240601503759
GC_00004405	2	4	2	0	0.925213675213675	1.0	0.961154273029967
GC_00004406	2	4	2	0	0.986928104575163	1.0	0.993421052631579
GC_00004407	2	4	2	0	0.983333333333333	1.0	0.991596638655462
GC_00004408	2	4	2	0	0.976459510357815	1.0	0.988089566460219
GC_00004409	2	4	2	0	0.985251514353437	0.993483605343446	0.98935043594909
GC_00004410	2	4	2	0	0.993970714900947	0.963649044497138	0.97857505276402
GC_00004411	2	4	2	0	0.983098591549296	0.986181139122317	0.98463745275333
GC_00004412	2	4	2	0	0.988630490956072	1.0	0.994282744282744
GC_00004413	2	4	2	0	0.977306786555341	1.0	0.988523170203551
GC_00004414	2	4	2	0	0.989057239057239	1.0	0.994498518831993
GC_00004415	2	4	2	0	0.986568986568987	1.0	0.993239090350338
GC_00004416	2	4	2	0	0.993939393939394	1.0	0.996960486322188
GC_00004417	2	4	2	0	0.987341772151899	0.958783454987833	0.972853074772498
GC_00004418	2	4	2	0	0.958533718072032	0.982868620037804	0.970548653668988
GC_00004419	2	4	2	0	0.950517318938372	1.0	0.974630996309963
GC_00004420	2	4	2	0	0.982905982905983	1.0	0.991379310344828
GC_00004421	2	4	2	0	0.986817325800377	1.0	0.993364928909953
